date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
11-11-2016,715.554993,718.317993,714.409973,716.411011,63119700,58.33311306,61.30982799,50.32409541,42.33643019,652.7286206,665.2889761,622.1828112,638.225799,18.78164501,699.3848511,3.90802,16.86928677,15.68109905,705.054016
12-11-2016,716.752014,717.14801,704.034973,705.054016,64622500,49.03850698,56.27936175,-44.07159303,-18.33163093,654.7728613,666.8483895,623.4504614,639.5491316,17.17913157,701.7840027,13.113037,16.33267966,15.49766605,702.031006
13-11-2016,705.195984,705.257019,687.315002,702.031006,80318096,46.72643464,54.98608411,-124.3252671,-95.13847573,656.7609814,668.2280999,624.7203412,640.7863979,15.48667571,704.1975037,17.942017,16.56258499,15.67226254,705.020996
14-11-2016,701.997009,706.283997,699.807983,705.020996,62993000,49.47524835,56.06156337,-68.48700229,-55.68906321,658.8448816,669.6709586,625.892771,642.0583716,14.22270893,706.5691528,6.476014,15.12164628,15.01538765,711.619019
15-11-2016,705.794006,715.718018,705.26001,711.619019,72038496,55.39986912,58.42228425,-3.431233765,7.552992967,660.9164014,671.3159806,627.0820611,643.4358117,13.59667742,708.234903,10.697022,14.4895571,14.70693296,744.197998
16-11-2016,711.166992,747.61499,709.039001,744.197998,141294000,73.38103799,67.66138636,170.2357236,213.6437603,663.677041,674.1740989,628.6135009,645.4311047,15.55014192,711.0291535,38.575989,17.93047594,16.41186553,740.97699
17-11-2016,744.875977,755.64502,739.510986,740.97699,108579000,70.12022271,66.09754221,146.7569141,212.0189985,666.4020203,676.7938201,630.1452606,647.3231045,16.64647794,713.5954529,16.134034,17.67384138,16.39202042,751.585022
18-11-2016,740.705017,752.882019,736.890015,751.585022,87363104,74.47784425,68.66612947,96.64314812,169.0164552,669.3198608,679.7268084,631.7400806,649.3876991,18.16195199,715.4507538,15.992004,17.43357889,16.36344782,751.616028
19-11-2016,751.833008,756.237,744.46698,751.616028,110608000,74.49053044,68.6736003,80.64624471,141.8283968,672.1574817,682.5459935,633.3650409,651.4120245,19.14478881,717.9383545,11.77002,16.62449905,16.03534583,731.026001
20-11-2016,751.879028,755.47998,717.94397,731.026001,154116000,53.7799492,58.66978751,11.60985496,58.08177958,674.4983423,684.4471703,634.7997107,652.9885405,18.05413415,719.4410553,37.53601,19.61185776,17.57110756,739.247986
21-11-2016,731.265015,741.721985,730.51001,739.247986,60802400,59.08014443,61.10625145,0.406375519,58.58571219,677.0654614,686.5962219,636.3363104,654.69665,17.64977236,719.9138031,11.211975,18.41187451,17.11688381,751.346985
22-11-2016,739.643005,753.869995,736.526978,751.346985,129906000,65.81096277,64.42933863,54.156166,87.87724077,679.8497412,689.1354675,638.14505,656.6105199,18.09699,720.4397034,17.343017,18.25918058,17.13303618,744.593994
23-11-2016,751.741028,752.25,738.924011,744.593994,76543800,59.44396011,61.28211853,18.89271064,68.80799087,682.5375415,691.3103117,639.9185901,658.3527686,17.70244054,723.2344025,13.325989,17.55443892,16.86110424,740.289001
24-11-2016,744.619995,746.83197,733.48999,740.289001,85919296,55.45379276,59.29367716,-40.29832234,42.70648981,685.0931018,693.2310446,641.5470898,659.9752698,16.84816514,725.0871033,13.34198,16.95265908,16.60973822,741.648987
25-11-2016,740.442017,741.648987,734.591003,741.648987,67807600,56.52924068,59.73812387,-38.69181529,34.25025923,687.6656616,695.1297874,643.2314197,661.5925726,16.09534808,726.9986511,7.057984,15.53913407,15.92747006,735.382019
26-11-2016,741.510986,742.213989,729.625,735.382019,54962700,50.0350794,56.66768121,-76.76009653,11.76225078,690.0308826,696.7083063,644.8420599,663.0537511,14.82218231,728.1916535,12.588989,15.11768477,15.68900713,732.034973
27-11-2016,735.437012,739.018005,731.085022,732.034973,52601800,46.692742,55.0405555,-102.9279951,-14.94761286,692.2894226,698.0936658,646.4061096,664.419717,13.38877317,729.6368531,7.932983,14.0912988,15.1350054,735.812988
28-11-2016,732.484009,738.005981,732.484009,735.812988,61888600,51.00291521,56.55688405,-70.00111846,-29.1143204,694.6706421,699.5728549,647.9472693,665.8334464,12.41453333,730.9351014,5.971008,12.93125726,14.48043416,735.604004
29-11-2016,736.328979,737.471008,734.559021,735.604004,68511104,50.7381632,56.44348218,-45.32016698,-56.61476042,697.0028418,700.9858411,649.4902295,667.2150428,11.49309276,731.5516511,2.911987,11.49993294,13.65411651,745.690979
30-11-2016,736.283997,747.929016,736.265015,745.690979,84070800,61.88069616,60.55463237,134.641413,33.73157528,699.095221,702.7389838,651.0796094,668.769023,11.44484994,733.0595002,12.325012,11.61780138,13.55918047,756.773987
01-12-2016,746.046021,758.275024,746.046021,756.773987,80461904,70.44891039,64.51746899,185.0857731,147.4782172,701.5068604,704.8580035,652.8131995,670.511697,12.16074182,735.077649,12.584045,11.75583618,13.48952794,777.94397
02-12-2016,757.544983,781.296021,757.544983,777.94397,127605000,80.31114711,70.59443994,174.7482935,254.7317327,704.3300195,707.7241199,654.7908191,672.6390704,14.27181539,738.7221467,24.522034,13.57957872,14.27756408,771.155029
03-12-2016,778.247986,778.247986,764.856018,771.155029,69547296,71.39644517,66.65211247,104.5268318,187.8117036,706.9455603,710.2116065,656.7247595,674.589883,15.22158069,742.1783478,13.391968,13.55277719,14.21430722,773.872009
04-12-2016,771.638,773.872009,768.161011,773.872009,60557900,72.80585595,67.43588594,78.16645879,143.7009122,709.6500806,712.7080929,658.6669696,676.5558672,16.00897265,745.6208985,5.710998,12.43252302,13.60692799,758.700012
05-12-2016,773.393982,773.468018,751.713013,758.700012,106363000,55.11371593,59.08486678,14.99802373,66.87430797,711.9914612,714.5116975,660.5544995,678.1824852,15.23313499,747.9749481,22.158996,13.82201916,14.21778999,764.223999
06-12-2016,758.719971,765.622009,758.719971,764.223999,116218000,59.31344841,60.97954443,3.68419223,63.99690687,714.4920813,716.4611996,662.4576196,679.8862788,14.89234792,748.9762482,6.921997,12.83630171,13.69666192,768.132019
07-12-2016,764.210999,771.54303,759.75,768.132019,96426096,62.23022579,62.30930757,9.253266394,70.30675366,717.0955212,718.4875062,664.3978699,681.6337204,14.76738702,750.3339996,11.79303,12.68726289,13.56068821,770.809998
08-12-2016,768.075989,774.697998,765.945984,770.809998,80111904,64.27756869,63.23392961,40.46972559,77.79121319,719.9013208,720.5393686,666.3309399,683.3995886,14.71482183,751.2952484,8.752014,12.12508448,13.21721148,772.794006
09-12-2016,769.94397,774.528015,769.648987,772.794006,68705296,65.87633473,63.93972704,71.49923424,75.67281353,722.740061,722.5885701,668.3041602,685.1697763,14.66421644,752.3541473,4.879028,11.08993356,12.62162695,774.650024
10-12-2016,773.02301,777.09198,772.909973,774.650024,53843100,67.46551581,64.62390054,96.2014088,79.79514024,725.5765014,724.6301957,670.3276306,686.9416636,14.60551318,754.5353484,4.297974,10.11965362,12.02708031,769.731018
11-12-2016,774.752014,774.797974,765.411987,769.731018,57313400,58.97340122,61.30413899,26.84633215,49.9790886,727.8252417,726.3988554,672.2695709,688.5810578,14.00067667,756.0595001,9.385987,10.0148441,11.83843079,780.086975
12-12-2016,770.039978,781.921997,770.039978,780.086975,76571000,68.66206784,65.34086283,123.6876294,90.40824665,730.2855615,728.5042719,674.0883209,690.3930574,14.19336626,757.4964996,12.190979,10.32572052,11.8636128,780.55603
13-12-2016,780.646973,788.460022,777.961975,780.55603,81645600,69.04831308,65.51633014,145.0876623,129.733482,732.8214624,730.5455173,675.8075415,692.1784639,14.22000362,759.2946014,10.498047,10.35033858,11.76607239,781.481018
14-12-2016,780.005005,782.033997,776.838989,781.481018,75979000,69.90179155,65.88314296,80.95047406,116.5033624,735.2993225,732.5429879,677.5564514,693.9468324,14.15261024,761.3542022,5.195008,9.613862787,11.29671065,778.088013
15-12-2016,780.070007,781.434998,777.802002,778.088013,81580096,62.52363818,63.22632355,46.87245022,98.44542265,737.2950024,734.3290673,679.2329718,695.6129955,13.66785879,763.1761535,3.679016,8.766027532,10.7525896,784.906982
16-12-2016,778.963013,785.031982,778.963013,784.906982,83608200,69.95835029,66.1782323,93.76411292,120.7651109,739.2268823,736.312515,680.9366015,697.3811943,13.67627202,765.6524017,6.943969,8.505733456,10.48054527,790.828979
17-12-2016,785.166016,792.508972,784.864014,790.828979,78989800,74.98620362,68.5401091,151.9838499,154.2854487,741.2504419,738.4504155,682.5817316,699.2316466,13.99941866,768.592102,7.644958,8.382765534,10.27800332,790.530029
18-12-2016,791.007996,794.737,788.026001,790.530029,60524400,74.25429382,68.28088514,130.7006795,137.5363486,742.7714624,740.4927533,684.2584216,701.0395364,14.06921082,771.327954,6.710999,8.143941743,10.0232173,792.713989
19-12-2016,790.692017,793.611023,790.320007,792.713989,74886400,76.23157952,69.19741848,96.02743963,129.2273958,744.5884619,742.5406449,685.9504718,702.8548731,14.13777744,774.1834533,3.291016,7.450666637,9.542345779,800.875977
20-12-2016,792.247009,801.336975,791.497009,800.875977,99629296,82.19406631,72.40642854,118.2571642,153.2734282,746.5865417,744.828305,687.8920416,704.7958861,14.68148221,776.9427032,9.839966,7.791995117,9.563604366,834.281006
21-12-2016,800.643982,834.281006,799.405029,834.281006,155576000,91.89834789,81.08969435,203.3431408,251.4470872,748.6763012,748.336254,690.1524219,707.3599493,17.60494003,780.8180541,34.875977,11.66113539,11.37163098,864.539978
22-12-2016,834.179993,875.781982,834.148987,864.539978,200027008,94.85920751,85.53123502,175.0144259,290.506446,751.1505212,752.8932628,692.7054114,710.4724268,22.10859346,785.1478545,41.632995,15.94282962,13.53315698,921.984009
23-12-2016,864.888,925.117004,864.677002,921.984009,275564000,97.15889564,90.22504339,161.4018549,262.7863637,755.8162011,759.5242725,695.8184112,714.6607772,29.96757691,792.6893035,60.577026,22.31914339,16.89343334,898.822021
24-12-2016,922.179993,923.479004,886.335022,898.822021,137727008,80.26779609,79.08462369,100.4619551,174.3814208,759.7279419,764.9869293,698.7350812,718.3075363,33.93570931,798.9368041,37.143982,24.43697747,18.3399011,896.182983
25-12-2016,899.651978,899.651978,862.424011,896.182983,143664992,78.4547404,77.90432877,55.60199211,111.8602792,763.5832409,770.1318726,701.6271808,721.8298242,36.44739168,805.8109527,37.227967,26.26426169,19.68904867,907.609985
26-12-2016,896.905029,913.184021,896.89801,907.609985,123771000,80.6613678,79.34199542,69.8217781,114.2875445,767.5050012,775.5231711,704.6434405,725.5086411,38.91143482,812.980252,17.001038,24.94094402,19.49704791,933.197998
27-12-2016,908.354004,940.047974,904.255005,933.197998,167308000,84.74347162,82.1437506,99.16530568,114.9169105,772.1063415,781.7064976,707.8766803,729.6213036,42.4397268,821.2335509,35.792969,26.4912333,20.66104227,975.921021
28-12-2016,934.830994,975.921021,934.830994,975.921021,236630000,89.18880397,85.64455969,173.1239174,132.6139331,777.4278015,789.3227535,711.5436206,734.498528,48.12851892,831.489102,42.723023,28.8100604,22.23689804,973.497009
29-12-2016,975.125,979.396973,954.502991,973.497009,199320000,87.50115591,84.63073291,121.0018291,119.8887965,782.4322815,796.5452733,715.1954706,739.2311734,51.84370815,841.5242522,24.893982,28.25062063,22.42668975,961.237976
30-12-2016,972.534973,972.534973,934.833008,961.237976,187474000,78.71320942,79.50490485,62.78287527,92.58226261,787.346361,803.0038106,718.8363604,743.6273497,53.1857289,850.8536498,38.664001,29.7382464,23.58649769,963.742981
31-12-2016,960.627014,963.742981,947.236023,963.742981,99135104,79.2109549,79.77447561,50.4645226,86.20332526,792.2930004,809.3073075,722.5108105,747.9860771,53.83089394,860.554248,16.506958,27.84806234,23.08081629,998.325012
01-01-2017,963.65802,1003.080017,958.698975,998.325012,147775008,84.89831984,83.08260777,111.8301712,111.9696723,798.1584204,816.7197665,726.4656408,752.9432859,56.48158818,871.4661498,44.381042,30.20991658,24.60226098,1021.75
02-01-2017,998.617004,1031.390015,996.702026,1021.75,222184992,87.58287981,84.8859475,165.1464654,131.9239539,804.5528002,824.7601678,730.6568908,758.2661934,59.78333812,883.5258483,34.687989,30.84964121,25.32267013,1043.839966
03-01-2017,1021.599976,1044.079956,1021.599976,1043.839966,185168000,89.61408997,86.36228637,138.7960372,139.1811044,811.3291796,833.3515325,735.0870306,763.9211219,63.45105016,896.6437957,22.47998,29.65397532,25.11962083,1154.72998
04-01-2017,1044.400024,1159.420044,1044.400024,1154.72998,344945984,94.69572928,91.0751731,171.5234802,214.5973127,820.1913989,845.9546088,740.5539001,771.6599144,74.44745189,915.4758941,115.580078,41.92913285,31.58108206,1013.380005
05-01-2017,1156.72998,1191.099976,910.416992,1013.380005,510199008,54.81257108,61.77152273,35.40340276,91.70413503,825.575039,852.5203106,744.62604,776.4464528,70.93868085,926.8995452,280.682984,76.03682587,49.37407505,902.200989
06-01-2017,1014.23999,1046.810059,883.94397,902.200989,351876000,39.53346596,48.54183288,-106.2738181,-38.32312255,828.799519,854.4685725,747.6007696,778.9366426,58.51224436,932.4681457,162.866089,88.44100632,57.48064748,908.585022
07-01-2017,903.487,908.585022,823.55603,908.585022,279550016,40.64191746,49.2144356,-144.6820181,-121.7755422,831.939519,856.5907862,750.6296899,781.5039383,48.61889368,938.3708954,85.028992,87.9535757,59.44838637,911.198975
08-01-2017,908.174988,942.723999,887.249023,911.198975,158715008,41.15719878,49.50546444,-76.84178745,-81.55494499,835.1311779,858.7322838,753.6443298,784.0721578,40.52215201,944.2951446,55.474976,83.31377574,59.16457135,902.828003
09-01-2017,913.244019,913.685974,879.807007,902.828003,141876992,39.86427388,48.5460366,-67.51553541,-100.8666279,838.567218,860.4615277,756.5327801,786.4237596,33.04899024,949.392746,33.878967,76.25166021,57.35845675,907.679016
10-01-2017,902.440002,914.872986,901.059998,907.679016,115808000,41.11492468,49.16092745,-47.73850107,-84.93413978,841.9358386,862.3131939,759.50065,788.8248546,27.20429768,953.0626464,13.812988,67.33184989,54.24806612,777.757019
11-01-2017,908.11499,919.447998,762.765015,777.757019,310928992,24.92068598,36.55961582,-144.3876694,-162.1764858,842.4640392,858.9972655,761.1568902,788.6056895,11.95095421,948.7234985,156.682983,80.09629748,61.5648459,804.833984
12-01-2017,775.177979,826.245972,755.755981,804.833984,222326000,31.48253743,40.01081951,-136.3422869,-149.5135394,843.668839,856.8732153,763.1031903,788.927042,2.024121588,942.8659973,70.489991,78.72396798,62.20235627,823.984009
13-01-2017,803.737,829.000977,780.002991,823.984009,168968000,36.09127919,42.39753105,-74.60188494,-110.188282,845.3427392,855.5834425,765.2179205,789.6212396,-4.248740971,939.1240967,48.997986,74.47739913,61.25918696,818.411987
14-01-2017,825.142029,835.085022,812.455994,818.411987,93063296,35.2855878,41.87547764,-44.18382735,-86.09403456,846.8779992,854.1257383,767.2718304,790.1913536,-9.559449963,935.2355469,22.629028,67.07048897,58.49988989,821.797974
15-01-2017,818.142029,823.307007,812.870972,821.797974,71013600,36.29383532,42.34010562,-36.21262335,-78.40163735,848.6063183,852.8579829,769.3186004,790.8172275,-13.34121502,930.9449463,10.436035,58.97985269,55.0667574,831.533997
16-01-2017,821.78302,834.530029,820.270996,831.533997,82755200,39.45804801,43.73288272,-1.31736566,-63.20216635,850.5962988,852.0217481,771.4428607,791.6235004,-15.37543693,925.8617463,14.259033,52.59116416,52.15191994,907.937988
17-01-2017,830.945984,910.560974,830.796021,907.937988,155095008,58.38304299,53.27192551,221.3991181,-8.399618342,854.0387988,854.2145418,774.3547204,793.9267583,-10.69907661,922.4625946,79.764953,56.47313399,54.12427945,886.617981
18-01-2017,909.372986,917.499023,858.304016,886.617981,225676992,52.99047923,50.68952084,121.7751185,16.4200708,857.0590783,855.4852649,777.0309601,795.7622286,-8.614076042,918.1186432,59.195007,56.86197299,54.48647427,899.072998
19-01-2017,888.335022,904.614014,884.338013,899.072998,105625000,55.77457607,52.14887181,91.96301895,49.67082488,860.1267187,857.1945878,779.6109698,797.8079871,-5.888799871,915.0103943,20.276001,51.63540557,52.04286904,895.026001
20-01-2017,898.171997,899.39801,887.007996,895.026001,86728400,54.54988183,51.61435146,65.90609818,56.06885614,862.891759,858.6781726,782.1993097,799.7330968,-4.009340526,911.5745453,12.390014,46.02892106,49.21052225,921.789001
21-01-2017,895.549011,927.367004,895.534973,921.789001,111158000,61.13415983,54.90607928,92.30287224,83.5490824,865.7686596,861.1531071,785.0493396,802.1500461,-0.356198982,907.7477447,32.341003,44.07350419,48.00555659,924.672974
22-01-2017,922.205017,937.525024,897.564026,924.672974,116573000,61.82935355,55.25930407,105.5037767,90.19239694,868.8390185,863.6440823,787.8922894,804.5762434,2.740068724,902.8938935,39.960998,43.48600331,47.43094526,921.012024
23-01-2017,925.499023,928.265991,916.737976,921.012024,73588600,60.23374253,54.67384027,92.23833842,87.84775553,871.7818188,865.8938055,790.7159497,806.8819031,4.842652041,896.7524964,11.528015,38.92057641,44.86645024,892.687012
24-01-2017,910.677002,924.14502,892.286011,892.687012,111349000,48.85350888,50.23882527,-12.94199129,59.13294857,874.4615588,866.9445194,793.22651,808.5810146,4.175243117,883.650348,31.859009,37.91178106,43.9373473,901.541992
25-01-2017,891.924011,903.252014,891.687012,901.541992,120831000,52.15075021,51.56166398,-52.46877277,46.34257402,877.2079187,868.3012831,795.85,810.4218266,4.311143441,878.0584473,11.565002,34.14795548,41.62503692,917.585999
26-01-2017,902.39502,919.325989,902.223999,917.585999,131958000,57.88926797,53.9503159,26.50303348,66.02990487,880.1969983,870.234017,798.6462598,812.5438899,5.64835202,878.8276978,17.783997,31.81024713,39.9221055,919.75
27-01-2017,918.359009,923.223022,915.846008,919.75,125594000,58.66925826,54.27782235,63.1378625,77.02177247,883.1757983,872.1758203,801.5385596,814.6667838,6.804280736,879.3859467,7.377014,28.31978525,37.5974561,921.590027
28-01-2017,919.810974,923.911011,919.810974,921.590027,68979600,59.41497814,54.57365927,66.4450951,80.07204251,886.1517187,874.1136323,804.4458899,816.7840763,7.779164011,879.9054993,4.161011,24.86853179,35.2091386,919.495972
29-01-2017,922.067017,923.41803,919.14801,919.495972,60851700,58.0249363,54.14429417,55.53353471,72.9477199,889.0486377,875.8933319,807.3125696,818.8179757,8.287262886,880.7388977,4.27002,21.92588725,32.99920155,920.382019
30-01-2017,920.151001,923.047974,919.473999,920.382019,78227296,58.50417491,54.30810259,60.14305992,68.27476071,892.0616577,877.6379863,809.9434497,820.8291454,8.661586119,881.3740479,3.573975,19.3041855,30.89739966,970.403015
31-01-2017,920.958984,972.018982,920.958984,970.403015,164582000,76.31481629,62.46090458,230.3236888,218.8176607,895.8679785,881.2758306,813.07677,823.7910049,12.84643066,891.0063477,51.636963,23.92315371,32.37879704,989.02301
01-02-2017,970.940979,989.114014,970.742004,989.02301,150110000,80.0361128,64.96678102,163.6910519,287.4188883,900.0373181,885.5012102,816.4293902,827.0629265,17.46411267,900.215799,18.710999,23.17856018,31.40252575,1011.799988
02-02-2017,990.000977,1013.52002,983.221008,1011.799988,145820992,83.69261044,67.79851814,129.9869335,223.2259297,904.6436975,890.4541034,819.97151,830.721087,22.69990037,909.6065979,30.299012,24.19576758,31.32370334,1029.910034
03-02-2017,1011.460022,1033.869995,1008.789978,1029.910034,201278000,86.06085508,69.88297582,116.2146864,188.0911438,909.6801379,895.9229634,823.4875702,834.6654235,27.98800096,920.1815003,25.080017,24.32208893,30.87772574,1042.900024
04-02-2017,1031.329956,1045.900024,1015.159973,1042.900024,155064000,87.57129685,71.3171864,98.74288666,153.3348414,914.8399988,901.6867697,827.0334405,838.7888818,32.84838665,931.2366028,30.740051,25.23894065,30.86789183,1027.339966
05-02-2017,1043.52002,1043.630005,1022.369995,1027.339966,114208000,76.05426401,67.18965529,73.63007975,117.1946699,919.5702185,906.614346,830.4103302,842.5225675,35.04078237,941.0269013,21.26001,24.67052199,30.18161456,1038.150024
06-02-2017,1028.400024,1044.640015,1028.160034,1038.150024,111762000,78.36091227,68.55140983,72.16516919,102.603844,924.5226184,911.7726079,833.6470404,846.3963793,37.22148697,947.537503,17.300049,23.61759728,29.26150273,1061.349976
07-02-2017,1040.140015,1061.930054,1040.140015,1061.349976,146007008,82.56585191,71.30406705,115.1588083,106.4320555,929.8953381,917.6383871,837.2419,850.6528871,40.35654815,956.2741028,23.78003,23.64080195,28.86996897,1063.069946
08-02-2017,1062.319946,1078.969971,1037.48999,1063.069946,201855008,82.85403163,71.50321019,124.8099924,99.46485836,935.1392175,923.3415855,840.8628796,854.8591663,42.49009456,964.4739502,41.479981,26.1892561,29.77068411,994.382996
09-02-2017,1064.699951,1088.98999,953.343994,994.382996,407220000,46.80680632,55.0677932,-131.1350318,30.04895955,938.3412573,926.1275231,843.5087793,857.622015,38.19815805,969.4418,135.645996,41.82593323,37.33320639,988.674011
10-02-2017,995.632019,998.905029,946.690979,988.674011,190452000,44.91205348,53.9576536,-174.4677302,-27.50277474,940.823938,928.5803266,845.9872296,860.2171046,33.94480548,972.7860505,52.21405,43.30994991,38.39612379,1004.450012
11-02-2017,988.89801,1009.289978,982.830017,1004.450012,102261000,51.27139759,56.56354891,-70.96934382,-3.793812106,942.473258,931.5556084,849.1447296,863.0732023,31.48405577,976.7749024,26.459961,40.90280864,37.54354073,999.18103
12-02-2017,1003.52002,1004.76001,996.921021,999.18103,67530000,49.06441481,55.4350569,-50.84589188,-14.12628218,944.4804382,934.2075857,852.10419,865.7684073,28.77700764,980.6833527,7.838989,36.17940583,35.42178704,990.642029
13-02-2017,998.88501,1002.099976,976.002014,990.642029,100607000,45.37177696,53.5697658,-63.25236498,-58.97373598,946.3696191,936.4207011,854.97643,868.2411527,25.64698402,985.5811035,26.097962,34.73919957,34.75579954,1004.549988
14-02-2017,991.734985,1011.51001,986.471008,1004.549988,137946000,52.20679101,56.15738065,-18.57235487,-42.63926411,948.3084192,939.0924378,857.9067102,870.9403381,24.0118798,990.7315033,25.039002,33.35345706,34.06174257,1007.47998
15-02-2017,1006.210022,1008.840027,1001.580017,1007.47998,89759400,53.63267503,56.70480756,65.867822,-34.20606765,949.7940588,941.7743022,860.9502002,873.6440939,22.69090714,995.2262024,7.26001,29.62582177,32.1473331,1027.439941
16-02-2017,1007.650024,1033.369995,1007.650024,1027.439941,122277000,62.51977793,60.33795251,170.3711904,16.66318245,950.8244372,945.1337391,864.1261194,876.6895567,22.98961881,1000.610699,25.890015,29.09213509,31.70038181,1046.209961
17-02-2017,1026.119995,1053.170044,1025.640015,1046.209961,136474000,69.03180128,63.44454952,163.1275213,71.24497546,952.2786963,949.0975125,867.3554889,880.046397,24.45898575,1006.841696,27.530029,28.86897707,31.40249946,1054.420044
18-02-2017,1049.209961,1061.099976,1046.959961,1054.420044,99073504,71.55392158,64.74530091,127.0191217,99.6839354,954.1423376,953.2278078,870.7443493,883.4993411,25.98639968,1013.5879,14.890015,26.87198249,30.22303629,1047.869995
19-02-2017,1054.76001,1056.810059,1043.459961,1047.869995,77423296,66.51202628,62.82462647,80.82318451,77.19307469,955.8248779,956.9392661,874.0589392,886.754206,26.36443917,1019.962299,13.350098,24.94028471,29.01782641,1079.97998
20-02-2017,1048.689941,1080.48999,1041.689941,1079.97998,109478000,76.13112964,67.85839559,103.113117,110.6595905,957.4579773,961.7643922,877.8081988,890.5804596,28.92165479,1025.441147,38.800049,26.92025103,29.7165566,1115.300049
21-02-2017,1079.280029,1117.25,1076.930054,1115.300049,186868992,82.55984603,72.30126908,163.0222765,167.5217311,959.3289783,967.7853983,881.9408893,895.0303532,33.41313515,1031.754999,40.319946,28.83449317,30.47394155,1117.439941
22-02-2017,1114.800049,1125.390015,1100.550049,1117.439941,136100000,82.88565997,72.54884704,127.7537192,160.1884673,960.8009778,973.6542039,886.0650787,899.4345041,36.72202842,1037.036996,24.839966,28.26384643,30.07151473,1166.719971
23-02-2017,1117.27002,1176.619995,1116.959961,1166.719971,189454000,88.60511972,77.52989762,135.1844808,178.0139594,961.0407776,981.2254105,890.6160882,904.7272864,42.82715199,1043.877493,59.660034,32.74901609,32.18498039,1173.680054
24-02-2017,1172.709961,1200.390015,1131.959961,1173.680054,330759008,89.1998433,78.13338753,117.2499026,159.7793616,964.2467786,988.7726514,894.9109088,910.0530846,47.67753005,1050.416495,68.430054,37.84630722,34.77391422,1143.839966
25-02-2017,1170.410034,1174.849976,1124.589966,1143.839966,139960992,70.73410351,69.51344917,61.2577772,106.1673589,969.0795581,994.8537226,898.9395385,914.6825285,48.55394424,1056.241495,50.26001,39.61969333,35.88006392,1165.199951
26-02-2017,1144.27002,1167.469971,1130.199951,1165.199951,116486000,75.04788055,71.90298332,54.43087592,94.88737252,974.2118567,1001.533967,903.0756878,919.6432702,50.39120266,1062.593991,37.27002,39.28402571,35.97934649,1179.969971
27-02-2017,1163.780029,1181.97998,1163.380005,1179.969971,131570000,77.69964295,73.45249039,95.4836901,102.6187942,979.5872766,1008.531457,907.3592273,924.7982551,52.43462664,1068.524991,18.599975,36.32916132,34.73796282,1179.969971
28-02-2017,1180.719971,1193.25,1171.819946,1179.969971,184956000,77.69964295,73.45249039,104.9603391,97.90192956,985.130116,1015.254536,911.848667,929.8511611,53.43805424,1074.369992,21.430054,34.20071742,33.7873979,1222.5
01-03-2017,1180.040039,1222.5,1179.689941,1222.5,229056992,84.2569361,77.58132314,161.5935684,115.2860535,991.4265356,1023.381809,916.6811871,935.6461884,57.00794365,1085.775842,42.810059,35.43062336,34.43187369,1251.01001
02-03-2017,1224.680054,1262.130005,1215.619995,1251.01001,368275008,87.20039421,79.84433584,163.8273015,139.3937467,1000.891595,1032.308405,921.6778173,941.8910173,61.42950517,1098.892642,46.51001,37.01339288,35.29459772,1274.98999
03-03-2017,1250.709961,1280.310059,1250.709961,1274.98999,315739008,89.18468767,81.53287962,129.7579983,155.2023522,1010.294716,1041.82533,926.9817773,948.4870375,66.10657309,1112.419641,29.600098,35.95435075,34.88784774,1255.150024
04-03-2017,1277.430054,1279.400024,1230.51001,1255.150024,183270000,77.5761753,75.86969961,76.84892605,120.123643,1018.918036,1050.191004,932.1303875,954.5595726,67.43491592,1125.218091,48.890014,37.80230265,35.88800247,1267.119995
05-03-2017,1254.290039,1267.290039,1238.060059,1267.119995,134127000,79.45819371,76.91167364,61.27940639,107.4398537,1027.892196,1058.698024,937.3850976,960.7488887,68.66202078,1139.041989,29.22998,36.57768513,35.41242944,1272.829956
06-03-2017,1267.469971,1276,1264.599976,1272.829956,153656992,80.37486506,77.41272555,77.48806541,105.5577615,1036.912836,1067.095354,942.759577,966.9287125,69.29645001,1152.455988,11.400024,32.98087639,33.69725762,1223.540039
07-03-2017,1273.209961,1275.550049,1204.800049,1223.540039,291256000,55.45334551,64.41700341,-53.95284583,46.81416139,1044.752957,1073.23044,947.6746277,972.0101256,65.07184763,1163.25899,70.75,38.37646548,36.34388207,1150
08-03-2017,1223.22998,1232.160034,1148.079956,1150,332603008,36.01526328,50.73260588,-202.9057695,-48.3966989,1049.594197,1076.241011,951.8164978,975.5346779,55.15397259,1169.386993,84.080078,44.90555298,39.75361036,1188.48999
09-03-2017,1150.349976,1197.459961,1141.22998,1188.48999,212283008,47.29605368,56.00098201,-117.6931296,-54.65837643,1055.631637,1080.642932,956.3453576,979.7516153,49.82544893,1176.500995,56.229981,46.52332841,40.93049397,1116.719971
10-03-2017,1189.359985,1270.469971,1077.25,1116.719971,563795968,34.18493052,46.10150538,-100.5208326,-85.88266633,1059.984576,1082.057718,960.0556476,982.4638603,39.35762461,1179.615991,193.219971,67.47999164,51.80831376,1175.829956
11-03-2017,1116.319946,1193.829956,1116.319946,1175.829956,283320000,48.02841784,53.40685622,-66.65723924,-77.69606338,1065.600656,1085.73506,964.2462072,986.2928923,35.42314425,1186.013989,77.51001,68.91285141,53.64414921,1221.380005
